State,State Name,City,Expected Provider Count,actual_count,diff,pct
LA,Louisiana,Moss Bluff,1,1,0,100.0
LA,Louisiana,Pearl River,1,1,0,100.0
LA,Louisiana,Ponchatoula,1,1,0,100.0
LA,Louisiana,Addis,1,1,0,100.0
LA,Louisiana,Saint Rose,1,1,0,100.0
LA,Louisiana,St Amant,1,1,0,100.0
LA,Louisiana,Carencro,1,1,0,100.0
LA,Louisiana,Port Sulphur,1,1,0,100.0
LA,Louisiana,Amite City,1,1,0,100.0
LA,Louisiana,Bogalusa,1,1,0,100.0
LA,Louisiana,LaPlace,1,1,0,100.0
LA,Louisiana,Farmerville,1,1,0,100.0
LA,Louisiana,Many,1,1,0,100.0
LA,Louisiana,Marksville,1,1,0,100.0
LA,Louisiana,New Roads,1,1,0,100.0
LA,Louisiana,Plaquemine,1,1,0,100.0
LA,Louisiana,Vidalia,1,1,0,100.0
LA,Louisiana,Westlake,1,1,0,100.0
LA,Louisiana,Bastrop,1,1,0,100.0
LA,Louisiana,Gramercy,1,1,0,100.0
LA,Louisiana,Opelousas,1,1,0,100.0
LA,Louisiana,Rayne,1,1,0,100.0
LA,Louisiana,Springhill,1,1,0,100.0
LA,Louisiana,Ville Platte,1,1,0,100.0
LA,Louisiana,Destrehan,1,1,0,100.0
LA,Louisiana,Saint Francisville,1,0,1,0.0
MA,Massachusetts,Boston,185,13,172,7.0
MA,Massachusetts,Worcester,55,10,45,18.2
MA,Massachusetts,Springfield,45,10,35,22.2
MA,Massachusetts,Cambridge,40,9,31,22.5
MA,Massachusetts,Framingham,8,8,0,100.0
MA,Massachusetts,Fall River,7,5,2,71.4
MA,Massachusetts,Natick,6,5,1,83.3
MA,Massachusetts,Danvers,6,5,1,83.3
MA,Massachusetts,Leominster,6,6,0,100.0
MA,Massachusetts,North Andover,5,3,2,60.0
MA,Massachusetts,Waltham,5,4,1,80.0
MA,Massachusetts,Plymouth,5,5,0,100.0
MA,Massachusetts,Brockton,5,5,0,100.0
MA,Massachusetts,Falmouth,5,5,0,100.0
MA,Massachusetts,Tewksbury,5,5,0,100.0
MA,Massachusetts,Beverly,4,4,0,100.0
MA,Massachusetts,Burlington,4,4,0,100.0
MA,Massachusetts,Dedham,4,4,0,100.0
MA,Massachusetts,Marlborough,4,3,1,75.0
MA,Massachusetts,New Bedford,4,4,0,100.0
MA,Massachusetts,Amherst,4,4,0,100.0
MA,Massachusetts,Woburn,4,3,1,75.0
MA,Massachusetts,Brookline,4,4,0,100.0
MA,Massachusetts,Quincy,4,3,1,75.0
MA,Massachusetts,Fitchburg,4,2,2,50.0
MA,Massachusetts,Bedford,3,2,1,66.7
MA,Massachusetts,Braintree,3,2,1,66.7
MA,Massachusetts,Chelmsford,3,2,1,66.7
MA,Massachusetts,Saugus,3,3,0,100.0
MA,Massachusetts,Andover,3,2,1,66.7
MA,Massachusetts,Westfield,3,3,0,100.0
MA,Massachusetts,Northampton,3,3,0,100.0
MA,Massachusetts,Medford,3,3,0,100.0
MA,Massachusetts,Wilmington,3,3,0,100.0
MA,Massachusetts,Somerville,3,3,0,100.0
MA,Massachusetts,Wellesley,3,1,2,33.3
MA,Massachusetts,Greenfield,3,3,0,100.0
MA,Massachusetts,Raynham,3,3,0,100.0
MA,Massachusetts,Peabody,3,3,0,100.0
MA,Massachusetts,Gloucester,3,3,0,100.0
MA,Massachusetts,Harwich,3,3,0,100.0
MA,Massachusetts,Pittsfield,2,2,0,100.0
MA,Massachusetts,Malden,2,2,0,100.0
MA,Massachusetts,Methuen,2,1,1,50.0
MA,Massachusetts,Stoneham,2,1,1,50.0
MA,Massachusetts,Watertown,2,2,0,100.0
MA,Massachusetts,West Springfield,2,2,0,100.0
MA,Massachusetts,Amesbury,2,2,0,100.0
MA,Massachusetts,Athol,2,1,1,50.0
MA,Massachusetts,Belchertown,2,2,0,100.0
MA,Massachusetts,Palmer,2,1,1,50.0
MA,Massachusetts,Bellingham,2,2,0,100.0
MA,Massachusetts,Northborough,2,2,0,100.0
MA,Massachusetts,Charlton,2,1,1,50.0
MA,Massachusetts,Clinton,2,1,1,50.0
MA,Massachusetts,Norton,2,2,0,100.0
MA,Massachusetts,Salem,2,2,0,100.0
MA,Massachusetts,Seekonk,2,2,0,100.0
MA,Massachusetts,Stoughton,2,2,0,100.0
MA,Massachusetts,Swansea,2,2,0,100.0
MA,Massachusetts,Bridgewater,2,2,0,100.0
MA,Massachusetts,Kingston,2,2,0,100.0
MA,Massachusetts,Westford,2,2,0,100.0
MA,Massachusetts,Dennis,2,2,0,100.0
MA,Massachusetts,Easton,2,1,1,50.0
MA,Massachusetts,Lexington,2,2,0,100.0
MA,Massachusetts,Needham,2,1,1,50.0
MA,Massachusetts,Norwell,2,1,1,50.0
MA,Massachusetts,Pembroke,2,2,0,100.0
MA,Massachusetts,Westborough,2,2,0,100.0
MA,Massachusetts,Weymouth,2,2,0,100.0
MA,Massachusetts,Wakefield,2,2,0,100.0
MA,Massachusetts,Shrewsbury,2,2,0,100.0
MA,Massachusetts,Auburn,2,2,0,100.0
MA,Massachusetts,Gardner,2,1,1,50.0
MA,Massachusetts,Lawrence,2,2,0,100.0
MA,Massachusetts,Newton,2,1,1,50.0
MA,Massachusetts,East Longmeadow,2,2,0,100.0
MA,Massachusetts,Attleboro,2,2,0,100.0
MA,Massachusetts,Westport,2,2,0,100.0
MA,Massachusetts,Arlington,1,1,0,100.0
MA,Massachusetts,Swampscott,1,1,0,100.0
MA,Massachusetts,Southborough,1,1,0,100.0
MA,Massachusetts,Harvard,1,0,1,0.0
MA,Massachusetts,Littleton,1,0,1,0.0
MA,Massachusetts,Winchester,1,1,0,100.0
MA,Massachusetts,Barre,1,1,0,100.0
MA,Massachusetts,North Adams,1,1,0,100.0
MA,Massachusetts,Chelsea,1,1,0,100.0
MA,Massachusetts,Hamilton,1,1,0,100.0
MA,Massachusetts,Manchester-by-the-Sea,1,1,0,100.0
MA,Massachusetts,Bourne,1,1,0,100.0
MA,Massachusetts,North Brookfield,1,0,1,0.0
MA,Massachusetts,Adams,1,1,0,100.0
MA,Massachusetts,North Grafton,1,1,0,100.0
MA,Massachusetts,Marshfield,1,1,0,100.0
MA,Massachusetts,East Weymouth,1,1,0,100.0
MA,Massachusetts,Acton,1,1,0,100.0
MA,Massachusetts,Ashland,1,1,0,100.0
MA,Massachusetts,Carver,1,1,0,100.0
MA,Massachusetts,Hanover,1,1,0,100.0
MA,Massachusetts,Hudson,1,1,0,100.0
MA,Massachusetts,Medfield,1,1,0,100.0
MA,Massachusetts,Medway,1,1,0,100.0
MA,Massachusetts,North Attleboro,1,1,0,100.0
MA,Massachusetts,Sudbury,1,1,0,100.0
MA,Massachusetts,Uxbridge,1,1,0,100.0
MA,Massachusetts,Franklin,1,1,0,100.0
MA,Massachusetts,Maynard,1,1,0,100.0
MA,Massachusetts,Newton Highlands,1,1,0,100.0
MA,Massachusetts,Rockland,1,1,0,100.0
MA,Massachusetts,Taunton,1,1,0,100.0
MA,Massachusetts,Hyannis,1,1,0,100.0
MA,Massachusetts,South Dennis,1,1,0,100.0
MA,Massachusetts,Brighton,1,1,0,100.0
MA,Massachusetts,Millis,1,1,0,100.0
MA,Massachusetts,North Billerica,1,1,0,100.0
MA,Massachusetts,Dracut,1,1,0,100.0
MA,Massachusetts,Orange,1,1,0,100.0
MA,Massachusetts,Concord,1,1,0,100.0
MA,Massachusetts,Ludlow,1,1,0,100.0
MA,Massachusetts,Newburyport,1,1,0,100.0
MA,Massachusetts,Plainville,1,1,0,100.0
MA,Massachusetts,Wareham,1,1,0,100.0
MA,Massachusetts,Grafton,1,1,0,100.0
MA,Massachusetts,Fairhaven,1,1,0,100.0
MA,Massachusetts,Southbridge,1,1,0,100.0
MA,Massachusetts,Huntington,1,0,1,0.0
MA,Massachusetts,Worthington,1,0,1,0.0
MA,Massachusetts,Holyoke,1,1,0,100.0
MA,Massachusetts,Webster,1,1,0,100.0
MA,Massachusetts,Edgartown,1,1,0,100.0
MA,Massachusetts,Leicester,1,1,0,100.0
MA,Massachusetts,Southampton,1,0,1,0.0
MA,Massachusetts,Lowell,1,1,0,100.0
MA,Massachusetts,Mashpee,1,0,1,0.0
MA,Massachusetts,Sturbridge,1,1,0,100.0
MA,Massachusetts,Montgomery,1,1,0,100.0
MA,Massachusetts,Lynn,1,1,0,100.0
MA,Massachusetts,Westwood,1,1,0,100.0
MA,Massachusetts,Winthrop,1,1,0,100.0
MA,Massachusetts,Melrose,1,1,0,100.0
MA,Massachusetts,Ayer,1,1,0,100.0
MA,Massachusetts,Reading,1,1,0,100.0
MA,Massachusetts,North Attleborough,1,0,1,0.0
MA,Massachusetts,East Walpole,1,1,0,100.0
MA,Massachusetts,Hadley,1,1,0,100.0
MA,Massachusetts,Wellfleet,1,0,1,0.0
MA,Massachusetts,Provincetown,1,0,1,0.0
MA,Massachusetts,Newton Center,1,0,1,0.0
MA,Massachusetts,Roslindale,1,1,0,100.0
MA,Massachusetts,Walpole,1,1,0,100.0
MA,Massachusetts,Abington,1,1,0,100.0
MA,Massachusetts,Avon,1,1,0,100.0
MA,Massachusetts,Milford,1,1,0,100.0
MA,Massachusetts,Agawam,1,1,0,100.0
MA,Massachusetts,Foxborough,1,1,0,100.0
MA,Massachusetts,Tisbury,1,1,0,100.0
MA,Massachusetts,West Brookfield,1,0,1,0.0
MA,Massachusetts,Holliston,1,1,0,100.0
MA,Massachusetts,West Yarmouth,1,1,0,100.0
MD,Maryland,Baltimore,165,7,158,4.2
MD,Maryland,Rockville,40,5,35,12.5
MD,Maryland,Frederick,35,7,28,20.0
MD,Maryland,Gaithersburg,35,6,29,17.1
MD,Maryland,Silver Spring,13,11,2,84.6
MD,Maryland,Annapolis,10,7,3,70.0
MD,Maryland,Hagerstown,8,7,1,87.5
MD,Maryland,Columbia,7,5,2,71.4
MD,Maryland,Glen Burnie,6,4,2,66.7
MD,Maryland,Towson,5,4,1,80.0
MD,Maryland,Edgewater,5,4,1,80.0
MD,Maryland,Laurel,5,3,2,60.0
MD,Maryland,Oxon Hill,4,2,2,50.0
MD,Maryland,Waldorf,4,3,1,75.0
MD,Maryland,Bethesda,4,3,1,75.0
MD,Maryland,Bel Air,4,3,1,75.0
MD,Maryland,Ellicott City,4,4,0,100.0
MD,Maryland,Nottingham,4,3,1,75.0
MD,Maryland,Pasadena,4,4,0,100.0
MD,Maryland,Westminster,4,3,1,75.0
MD,Maryland,Easton,4,3,1,75.0
MD,Maryland,Germantown,4,1,3,25.0
MD,Maryland,Salisbury,4,1,3,25.0
MD,Maryland,Elkridge,3,3,0,100.0
MD,Maryland,Hyattsville,3,3,0,100.0
MD,Maryland,Elkton,3,3,0,100.0
MD,Maryland,Timonium,3,3,0,100.0
MD,Maryland,Catonsville,2,2,0,100.0
MD,Maryland,Dunkirk,2,2,0,100.0
MD,Maryland,Eldersburg,2,1,1,50.0
MD,Maryland,White Plains,2,1,1,50.0
MD,Maryland,Chester,2,1,1,50.0
MD,Maryland,Cockeysville,2,1,1,50.0
MD,Maryland,Ocean City,2,2,0,100.0
MD,Maryland,Upper Marlboro,2,1,1,50.0
MD,Maryland,North East,2,2,0,100.0
MD,Maryland,College Park,2,2,0,100.0
MD,Maryland,Lanham,2,2,0,100.0
MD,Maryland,Rosedale,2,1,1,50.0
MD,Maryland,Chestertown,2,1,1,50.0
MD,Maryland,Lutherville Timonium,2,1,1,50.0
MD,Maryland,Linthicum Heights,2,1,1,50.0
MD,Maryland,Cumberland,2,1,1,50.0
MD,Maryland,Glenn Dale,2,1,1,50.0
MD,Maryland,Owings Mills,2,1,1,50.0
MD,Maryland,Hanover,2,2,0,100.0
MD,Maryland,Bowie,2,1,1,50.0
MD,Maryland,Greenbelt,1,1,0,100.0
MD,Maryland,Middle River,1,1,0,100.0
MD,Maryland,Shady Side,1,0,1,0.0
MD,Maryland,Crofton,1,1,0,100.0
MD,Maryland,Fulton,1,1,0,100.0
MD,Maryland,New Market,1,1,0,100.0
MD,Maryland,Olney,1,1,0,100.0
MD,Maryland,Leonardtown,1,1,0,100.0
MD,Maryland,Millersville,1,1,0,100.0
MD,Maryland,Prince Frederick,1,1,0,100.0
MD,Maryland,Solomons,1,1,0,100.0
MD,Maryland,Capitol Heights,1,1,0,100.0
MD,Maryland,Mount Airy,1,1,0,100.0
MD,Maryland,Temple Hills,1,1,0,100.0
MD,Maryland,Kensington,1,1,0,100.0
MD,Maryland,Summerfield,1,1,0,100.0
MD,Maryland,Burtonsville,1,1,0,100.0
MD,Maryland,Clarksville,1,1,0,100.0
MD,Maryland,Hampstead,1,1,0,100.0
MD,Maryland,Edgewood,1,1,0,100.0
MD,Maryland,Mechanicsville,1,1,0,100.0
MD,Maryland,Havre De Grace,1,0,1,0.0
MD,Maryland,Berlin,1,0,1,0.0
MD,Maryland,Dundalk,1,0,1,0.0
MD,Maryland,La Plata,1,0,1,0.0
MD,Maryland,Mt Airy,1,0,1,0.0
MD,Maryland,Cambridge,1,0,1,0.0
MD,Maryland,Fort Meade,1,1,0,100.0
MD,Maryland,Grambils,1,1,0,100.0
MD,Maryland,Arnold,1,1,0,100.0
MD,Maryland,Reisterstown,1,0,1,0.0
MD,Maryland,Lexington Park,1,1,0,100.0
MD,Maryland,Damascus,1,1,0,100.0
MD,Maryland,Sykesville,1,0,1,0.0
MD,Maryland,Aberdeen,1,1,0,100.0
MD,Maryland,Beltsville,1,1,0,100.0
MD,Maryland,Clinton,1,1,0,100.0
MD,Maryland,Landover Hills,1,1,0,100.0
MD,Maryland,Odenton,1,1,0,100.0
MD,Maryland,Severna Park,1,1,0,100.0
MD,Maryland,Halethorpe,1,1,0,100.0
MD,Maryland,Havre de Grace,1,1,0,100.0
MD,Maryland,Belcamp,1,1,0,100.0
ME,Maine,Portland,45,4,41,8.9
ME,Maine,Lewiston,18,1,17,5.6
ME,Maine,Bangor,15,5,10,33.3
ME,Maine,South Portland,4,3,1,75.0
ME,Maine,Augusta,3,3,0,100.0
ME,Maine,Presque Isle,3,2,1,66.7
ME,Maine,Brunswick,2,2,0,100.0
ME,Maine,Auburn,2,2,0,100.0
ME,Maine,Belfast,2,1,1,50.0
ME,Maine,Ellsworth,2,2,0,100.0
ME,Maine,Sanford,2,2,0,100.0
ME,Maine,Waterville,2,2,0,100.0
ME,Maine,Kittery,1,1,0,100.0
ME,Maine,Oxford,1,1,0,100.0
ME,Maine,Saco,1,1,0,100.0
ME,Maine,Westbrook,1,1,0,100.0
ME,Maine,Bath,1,1,0,100.0
ME,Maine,Rockport,1,0,1,0.0
ME,Maine,Yarmouth,1,1,0,100.0
ME,Maine,Windham,1,1,0,100.0
ME,Maine,Sangerville,1,0,1,0.0
ME,Maine,Unity,1,0,1,0.0
ME,Maine,Gorham,1,1,0,100.0
ME,Maine,Dover-Foxcroft,1,1,0,100.0
ME,Maine,Pittsfield,1,1,0,100.0
ME,Maine,West Bath,1,1,0,100.0
ME,Maine,Biddeford,1,1,0,100.0
ME,Maine,Trenton,1,1,0,100.0
ME,Maine,Winthrop,1,0,1,0.0
MI,Michigan,Detroit,225,3,222,1.3
MI,Michigan,Grand Rapids,85,12,73,14.1
MI,Michigan,Ann Arbor,55,9,46,16.4
MI,Michigan,Lansing,45,7,38,15.6
MI,Michigan,Bay City,12,10,2,83.3
MI,Michigan,Livonia,10,10,0,100.0
MI,Michigan,Taylor,7,6,1,85.7
MI,Michigan,Dearborn,6,5,1,83.3
MI,Michigan,Novi,6,5,1,83.3
MI,Michigan,Three Rivers,6,5,1,83.3
MI,Michigan,Traverse City,6,5,1,83.3
MI,Michigan,Midland,6,5,1,83.3
MI,Michigan,Flint,6,5,1,83.3
MI,Michigan,Mount Pleasant,6,5,1,83.3
MI,Michigan,Clinton Township,5,4,1,80.0
MI,Michigan,Rochester Hills,5,4,1,80.0
MI,Michigan,Petoskey,5,4,1,80.0
MI,Michigan,Troy,5,5,0,100.0
MI,Michigan,Port Huron,5,4,1,80.0
MI,Michigan,Jackson,5,4,1,80.0
MI,Michigan,Clarkston,5,4,1,80.0
MI,Michigan,Lapeer,5,2,3,40.0
MI,Michigan,Oxford,4,3,1,75.0
MI,Michigan,Southfield,4,4,0,100.0
MI,Michigan,Warren,4,3,1,75.0
MI,Michigan,Battle Creek,4,4,0,100.0
MI,Michigan,Kalamazoo,4,4,0,100.0
MI,Michigan,Cadillac,4,4,0,100.0
MI,Michigan,Saginaw,4,1,3,25.0
MI,Michigan,Muskegon,4,3,1,75.0
MI,Michigan,Pontiac,4,2,2,50.0
MI,Michigan,Bloomfield Township,3,3,0,100.0
MI,Michigan,Macomb,3,3,0,100.0
MI,Michigan,Waterford Township,3,2,1,66.7
MI,Michigan,Allen Park,3,2,1,66.7
MI,Michigan,Canton,3,3,0,100.0
MI,Michigan,Royal Oak,3,3,0,100.0
MI,Michigan,Holland,3,3,0,100.0
MI,Michigan,Grand Ledge,3,2,1,66.7
MI,Michigan,Bad Axe,3,3,0,100.0
MI,Michigan,Monroe,3,3,0,100.0
MI,Michigan,Romulus,2,2,0,100.0
MI,Michigan,Saint Clair Shores,2,2,0,100.0
MI,Michigan,Washington,2,2,0,100.0
MI,Michigan,Waterford,2,2,0,100.0
MI,Michigan,Burton,2,1,1,50.0
MI,Michigan,Ray,2,2,0,100.0
MI,Michigan,Birmingham,2,1,1,50.0
MI,Michigan,Farmington Hills,2,2,0,100.0
MI,Michigan,Utica,2,2,0,100.0
MI,Michigan,Trenton,2,2,0,100.0
MI,Michigan,Berkley,2,2,0,100.0
MI,Michigan,Paw Paw,2,1,1,50.0
MI,Michigan,South Haven,2,1,1,50.0
MI,Michigan,Fraser,2,2,0,100.0
MI,Michigan,Northville,2,1,1,50.0
MI,Michigan,Shelby Township,2,2,0,100.0
MI,Michigan,Chesterfield,2,2,0,100.0
MI,Michigan,Sterling Heights,2,1,1,50.0
MI,Michigan,Big Rapids,2,1,1,50.0
MI,Michigan,Fremont,2,1,1,50.0
MI,Michigan,St. Joseph,2,2,0,100.0
MI,Michigan,Hastings,2,0,2,0.0
MI,Michigan,Norton Shores,2,2,0,100.0
MI,Michigan,Iron Mountain,2,2,0,100.0
MI,Michigan,Bloomfield Hills,2,2,0,100.0
MI,Michigan,Howell,2,2,0,100.0
MI,Michigan,Norway,2,2,0,100.0
MI,Michigan,Farmington,2,1,1,50.0
MI,Michigan,Clare,2,1,1,50.0
MI,Michigan,Lambertville,2,2,0,100.0
MI,Michigan,East Lansing,2,1,1,50.0
MI,Michigan,New Haven,2,2,0,100.0
MI,Michigan,Caro,2,2,0,100.0
MI,Michigan,Okemos,2,2,0,100.0
MI,Michigan,Rogers City,2,1,1,50.0
MI,Michigan,Fenton,2,1,1,50.0
MI,Michigan,Mount Clemens,2,2,0,100.0
MI,Michigan,Grayling,2,2,0,100.0
MI,Michigan,Plainwell,2,2,0,100.0
MI,Michigan,Tecumseh,2,2,0,100.0
MI,Michigan,Marquette,2,2,0,100.0
MI,Michigan,Escanaba,2,2,0,100.0
MI,Michigan,Garden City,1,1,0,100.0
MI,Michigan,Freeland,1,1,0,100.0
MI,Michigan,Ludington,1,1,0,100.0
MI,Michigan,Clinton Twp,1,1,0,100.0
MI,Michigan,Redford Charter Twp,1,0,1,0.0
MI,Michigan,West Bloomfield Township,1,0,1,0.0
MI,Michigan,New Baltimore,1,1,0,100.0
MI,Michigan,Grosse Pointe Farms,1,1,0,100.0
MI,Michigan,St. Clair Shores,1,1,0,100.0
MI,Michigan,Wayne,1,1,0,100.0
MI,Michigan,Redford,1,1,0,100.0
MI,Michigan,Rochester,1,1,0,100.0
MI,Michigan,Clawson,1,1,0,100.0
MI,Michigan,Grosse Pointe,1,1,0,100.0
MI,Michigan,Walled Lake,1,1,0,100.0
MI,Michigan,Milford,1,1,0,100.0
MI,Michigan,Wyandotte,1,1,0,100.0
MI,Michigan,Chelsea,1,1,0,100.0
MI,Michigan,Auburn Hills,1,1,0,100.0
MI,Michigan,Brighton,1,1,0,100.0
MI,Michigan,Rockford,1,0,1,0.0
MI,Michigan,Wyoming,1,1,0,100.0
MI,Michigan,Zeeland,1,0,1,0.0
MI,Michigan,Ada,1,1,0,100.0
MI,Michigan,Frankenmuth,1,1,0,100.0
MI,Michigan,Hemlock,1,0,1,0.0
MI,Michigan,Spring Lake,1,1,0,100.0
MI,Michigan,Charlotte,1,1,0,100.0
MI,Michigan,Williamsburg,1,1,0,100.0
MI,Michigan,Kentwood,1,1,0,100.0
MI,Michigan,Hazel Park,1,0,1,0.0
MI,Michigan,Bruce Township,1,1,0,100.0
MI,Michigan,Commerce Township,1,1,0,100.0
MI,Michigan,Dearborn Heights,1,1,0,100.0
MI,Michigan,Southgate,1,1,0,100.0
MI,Michigan,St Clair Shores,1,1,0,100.0
MI,Michigan,West Bloomfield,1,1,0,100.0
MI,Michigan,Durand,1,1,0,100.0
MI,Michigan,Kingsford,1,1,0,100.0
MI,Michigan,Bellaire,1,1,0,100.0
MI,Michigan,East Jordan,1,1,0,100.0
MI,Michigan,Adrian,1,1,0,100.0
MI,Michigan,Manistee,1,1,0,100.0
MI,Michigan,Tawas City,1,0,1,0.0
MI,Michigan,Flushing,1,0,1,0.0
MI,Michigan,Hadley,1,1,0,100.0
MI,Michigan,Indian River,1,1,0,100.0
MI,Michigan,Davison,1,1,0,100.0
MI,Michigan,Dewitt,1,1,0,100.0
MI,Michigan,Gaylord,1,1,0,100.0
MI,Michigan,Cheboygan,1,1,0,100.0
MI,Michigan,Boyne City,1,1,0,100.0
MI,Michigan,Elkton,1,1,0,100.0
MI,Michigan,Charlevoix,1,0,1,0.0
MI,Michigan,Pinconning,1,1,0,100.0
MI,Michigan,Capac,1,0,1,0.0
MI,Michigan,Saint Clair,1,1,0,100.0
MI,Michigan,Yale,1,1,0,100.0
MI,Michigan,Owosso,1,1,0,100.0
MI,Michigan,Ferndale,1,1,0,100.0
MI,Michigan,Alma,1,1,0,100.0
MI,Michigan,Houghton Lake,1,1,0,100.0
MI,Michigan,Montrose,1,1,0,100.0
MI,Michigan,Harbor Springs,1,1,0,100.0
MI,Michigan,Elmira,1,1,0,100.0
MI,Michigan,Sault Ste. Marie,1,0,1,0.0
MI,Michigan,Dundee,1,0,1,0.0
MI,Michigan,Grosse Pointe Woods,1,0,1,0.0
MI,Michigan,Lenox,1,1,0,100.0
MI,Michigan,Gladstone,1,1,0,100.0
MI,Michigan,Lincoln Park,1,1,0,100.0
MI,Michigan,Auburn,1,0,1,0.0
MI,Michigan,Belmont,1,1,0,100.0
MI,Michigan,Ionia,1,1,0,100.0
MI,Michigan,Munising,1,1,0,100.0
MI,Michigan,Temperance,1,1,0,100.0
MI,Michigan,Plymouth,1,1,0,100.0
MI,Michigan,White Pigeon,1,1,0,100.0
MI,Michigan,Whitehall,1,0,1,0.0
MI,Michigan,Grand Haven,1,1,0,100.0
MI,Michigan,Carson City,1,1,0,100.0
MI,Michigan,Alpena,1,1,0,100.0
MI,Michigan,Benton Harbor,1,1,0,100.0
MI,Michigan,Lowell,1,1,0,100.0
MI,Michigan,Niles,1,1,0,100.0
MI,Michigan,Portage,1,1,0,100.0
MI,Michigan,Sturgis,1,1,0,100.0
MN,Minnesota,Minneapolis,155,13,142,8.4
MN,Minnesota,Saint Paul,75,11,64,14.7
MN,Minnesota,Rochester,45,2,43,4.4
MN,Minnesota,Duluth,30,5,25,16.7
MN,Minnesota,Woodbury,5,5,0,100.0
MN,Minnesota,Edina,4,4,0,100.0
MN,Minnesota,Eagan,4,3,1,75.0
MN,Minnesota,Lakeville,4,4,0,100.0
MN,Minnesota,Plymouth,4,4,0,100.0
MN,Minnesota,Blaine,4,4,0,100.0
MN,Minnesota,Apple Valley,3,3,0,100.0
MN,Minnesota,St Paul,3,2,1,66.7
MN,Minnesota,Hastings,3,2,1,66.7
MN,Minnesota,Chaska,3,3,0,100.0
MN,Minnesota,Inver Grove Heights,3,3,0,100.0
MN,Minnesota,Savage,2,1,1,50.0
MN,Minnesota,Eden Prairie,2,2,0,100.0
MN,Minnesota,Alexandria,2,2,0,100.0
MN,Minnesota,Worthington,2,2,0,100.0
MN,Minnesota,Buffalo,2,0,2,0.0
MN,Minnesota,Coon Rapids,2,1,1,50.0
MN,Minnesota,East Grand Forks,2,2,0,100.0
MN,Minnesota,Andover,2,2,0,100.0
MN,Minnesota,Bloomington,2,2,0,100.0
MN,Minnesota,Fridley,2,1,1,50.0
MN,Minnesota,Maple Grove,2,2,0,100.0
MN,Minnesota,Minnetonka,2,2,0,100.0
MN,Minnesota,Shakopee,2,2,0,100.0
MN,Minnesota,Saint Cloud,2,2,0,100.0
MN,Minnesota,Winona,2,2,0,100.0
MN,Minnesota,Cold Spring,2,2,0,100.0
MN,Minnesota,St. Cloud,2,2,0,100.0
MN,Minnesota,Brainerd,2,2,0,100.0
MN,Minnesota,Golden Valley,1,1,0,100.0
MN,Minnesota,Annandale,1,0,1,0.0
MN,Minnesota,Cambridge,1,1,0,100.0
MN,Minnesota,Cokato,1,0,1,0.0
MN,Minnesota,Faribault,1,0,1,0.0
MN,Minnesota,Farmington,1,1,0,100.0
MN,Minnesota,Northfield,1,0,1,0.0
MN,Minnesota,St Michael,1,0,1,0.0
MN,Minnesota,North Branch,1,1,0,100.0
MN,Minnesota,Mankato,1,1,0,100.0
MN,Minnesota,Rogers,1,1,0,100.0
MN,Minnesota,Marshall,1,1,0,100.0
MN,Minnesota,Richfield,1,1,0,100.0
MN,Minnesota,New Hope,1,1,0,100.0
MN,Minnesota,Otsego,1,1,0,100.0
MN,Minnesota,Roseville,1,1,0,100.0
MN,Minnesota,St. Louis Park,1,1,0,100.0
MN,Minnesota,Saint Michael,1,1,0,100.0
MN,Minnesota,Waconia,1,1,0,100.0
MN,Minnesota,Burnsville,1,1,0,100.0
MN,Minnesota,Champlin,1,1,0,100.0
MN,Minnesota,Shoreview,1,1,0,100.0
MN,Minnesota,Cannon Falls,1,1,0,100.0
MN,Minnesota,Redwood Falls,1,1,0,100.0
MN,Minnesota,Owatonna,1,1,0,100.0
MN,Minnesota,Mendota Heights,1,1,0,100.0
MN,Minnesota,Robbinsdale,1,1,0,100.0
MN,Minnesota,Corcoran,1,1,0,100.0
MN,Minnesota,Dodge Center,1,1,0,100.0
MN,Minnesota,Virginia,1,1,0,100.0
MN,Minnesota,Detroit Lakes,1,1,0,100.0
MN,Minnesota,Stillwater,1,1,0,100.0
MN,Minnesota,Hutchinson,1,1,0,100.0
MN,Minnesota,Oakdale,1,1,0,100.0
MN,Minnesota,Fergus Falls,1,1,0,100.0
MN,Minnesota,Red Wing,1,1,0,100.0
MN,Minnesota,Maplewood,1,1,0,100.0
MN,Minnesota,New Ulm,1,1,0,100.0
MN,Minnesota,St Louis Park,1,1,0,100.0
MN,Minnesota,Lamberton,1,1,0,100.0
MN,Minnesota,Arlington,1,0,1,0.0
MN,Minnesota,Chanhassen,1,0,1,0.0
MN,Minnesota,Howard Lake,1,0,1,0.0
MN,Minnesota,Belle Plaine,1,1,0,100.0
MN,Minnesota,Delano,1,1,0,100.0
MN,Minnesota,Winthrop,1,1,0,100.0
MN,Minnesota,Excelsior,1,0,1,0.0
MN,Minnesota,Gaylord,1,0,1,0.0
MN,Minnesota,Henderson,1,0,1,0.0
MN,Minnesota,Le Sueur,1,0,1,0.0
MN,Minnesota,Spring Park,1,0,1,0.0
MN,Minnesota,Winsted,1,1,0,100.0
MN,Minnesota,Aitkin,1,1,0,100.0
MN,Minnesota,North Mankato,1,1,0,100.0
MN,Minnesota,Rockford,1,1,0,100.0
MN,Minnesota,Bemidji,1,1,0,100.0
MN,Minnesota,Luverne,1,0,1,0.0
MN,Minnesota,Hibbing,1,1,0,100.0
MN,Minnesota,Vadnais Heights,1,1,0,100.0
